1
261,187,261,187
261,187,262,130
263,89,263,75
263,75,266,49
263,89,233,90
233,90,203,64
203,64,229,50
229,50,239,52
263,89,298,93
298,93,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,320
236,320,233,343
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
239,52,247,42
229,50,249,58
290,50,280,39
300,50,281,56
2
261,187,261,187
261,187,262,130
263,89,263,75
263,75,266,49
263,89,233,90
233,90,203,64
203,64,229,50
229,50,239,52
263,89,298,93
298,93,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,343
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
239,52,247,42
229,50,248,59
290,50,282,41
300,50,281,55
3
261,187,261,187
261,187,262,130
263,89,263,75
263,75,266,49
263,89,233,90
233,90,203,64
203,64,229,50
229,50,239,52
263,89,298,93
298,93,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,343
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
239,52,248,42
229,50,249,59
290,50,282,41
300,50,281,55
4
261,187,261,187
261,187,262,130
263,89,263,75
263,75,266,49
263,89,233,90
233,90,203,65
203,65,232,52
232,52,243,52
263,89,298,92
298,92,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,343
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
243,52,247,43
232,52,250,57
290,50,282,41
300,50,281,55
5
261,187,261,187
261,187,262,130
263,88,263,75
263,75,266,49
263,88,233,90
233,90,203,65
203,65,232,52
232,52,243,52
263,88,298,92
298,92,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,343
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,88
243,52,247,43
232,52,250,58
290,50,279,37
300,50,281,55
6
261,187,261,187
261,187,262,130
263,89,263,75
263,75,266,49
263,89,233,90
233,90,203,65
203,65,232,52
232,52,243,52
263,89,298,92
298,92,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,343
261,187,276,188
276,188,280,257
280,257,282,323
282,323,284,345
262,130,263,89
243,52,247,42
232,52,250,57
290,50,282,42
300,50,281,55
7
261,187,261,187
261,187,262,130
263,88,263,75
263,75,266,49
263,88,233,90
233,90,203,65
203,65,229,50
229,50,239,52
263,88,298,92
298,92,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,343
261,187,276,188
276,188,280,257
280,257,282,323
282,323,284,345
262,130,263,88
239,52,247,42
229,50,249,59
290,50,280,36
300,50,282,56
8
261,187,261,187
261,187,262,130
263,89,264,75
264,75,266,49
263,89,233,90
233,90,203,65
203,65,231,51
231,51,242,51
263,89,298,92
298,92,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,344
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
242,51,247,43
231,51,250,57
290,50,282,42
300,50,281,56
9
261,187,261,187
261,187,262,130
263,89,264,75
264,75,266,49
263,89,233,90
233,90,203,65
203,65,229,51
229,51,239,52
263,89,298,92
298,92,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,344
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
239,52,247,44
229,51,249,59
290,50,280,39
300,50,281,55
10
261,187,261,187
261,187,262,130
263,89,264,75
264,75,266,49
263,89,233,90
233,90,203,65
203,65,236,51
236,51,244,51
263,89,298,92
298,92,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,344
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
244,51,247,42
236,51,251,45
290,50,283,42
300,50,281,56
11
261,187,261,187
261,187,262,130
263,89,264,75
264,75,266,49
263,89,233,90
233,90,203,65
203,65,234,51
234,51,244,51
263,89,298,92
298,92,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,344
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
244,51,248,42
234,51,251,49
290,50,281,40
300,50,282,56
12
261,187,261,187
261,187,262,130
263,89,264,75
264,75,266,49
263,89,233,90
233,90,203,65
203,65,236,52
236,52,245,51
263,89,298,92
298,92,326,68
326,68,300,50
300,50,290,50
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,344
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
245,51,248,41
236,52,250,44
290,50,279,37
300,50,281,56
13
261,187,261,187
261,187,262,130
263,89,264,75
264,75,266,49
263,89,233,90
233,90,203,64
203,64,235,51
235,51,244,51
263,89,298,92
298,92,326,68
326,68,300,50
300,50,290,49
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,344
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
244,51,247,44
235,51,251,49
290,49,280,38
300,50,281,55
14
261,187,261,187
261,187,262,130
263,89,264,75
264,75,266,49
263,89,233,90
233,90,202,64
202,64,231,52
231,52,241,52
263,89,298,92
298,92,326,68
326,68,301,50
301,50,290,48
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,344
261,187,276,188
276,188,280,257
280,257,282,323
282,323,284,345
262,130,263,89
241,52,247,43
231,52,250,58
290,48,281,36
301,50,280,55
15
261,187,261,187
261,187,262,130
263,89,263,75
263,75,266,49
263,89,233,90
233,90,202,64
202,64,230,51
230,51,239,52
263,89,298,92
298,92,328,72
328,72,303,50
303,50,292,45
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,344
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
239,52,247,43
230,51,250,59
292,45,281,33
303,50,281,55
16
261,187,261,187
261,187,262,130
263,89,263,75
263,75,265,49
263,89,232,90
232,90,202,64
202,64,230,52
230,52,242,51
263,89,297,93
297,93,331,84
331,84,304,50
304,50,297,42
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,344
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,263,89
242,51,246,42
230,52,250,59
297,42,287,28
304,50,290,51
17
261,187,261,187
261,187,262,130
262,89,263,76
263,76,264,50
262,89,232,90
232,90,202,64
202,64,231,51
231,51,242,51
262,89,296,94
296,94,329,91
329,91,304,52
304,52,298,44
261,187,246,186
246,186,239,255
239,255,236,321
236,321,233,343
261,187,276,188
276,188,280,257
280,257,282,322
282,322,284,345
262,130,262,89
242,51,247,42
231,51,250,45
298,44,287,27
304,52,293,49
18
261,188,261,188
261,188,262,130
262,89,262,76
262,76,264,50
262,89,232,90
232,90,202,64
202,64,229,50
229,50,238,52
262,89,295,95
295,95,326,103
326,103,300,61
300,61,295,53
261,188,246,187
246,187,239,255
239,255,236,321
236,321,233,344
261,188,276,189
276,189,280,257
280,257,282,322
282,322,284,345
262,130,262,89
238,52,246,44
229,50,249,58
295,53,283,36
300,61,289,52
19
261,188,261,188
261,188,261,131
261,89,261,76
261,76,260,50
261,89,231,90
231,90,202,64
202,64,228,50
228,50,238,52
261,89,292,99
292,99,322,114
322,114,311,87
311,87,295,75
261,188,246,187
246,187,239,255
239,255,236,321
236,321,233,343
261,188,276,189
276,189,280,257
280,257,282,322
282,322,284,345
261,131,261,89
238,52,246,45
228,50,249,59
295,75,284,60
311,87,289,72
20
262,196,262,196
262,196,263,132
264,87,265,72
265,72,261,50
264,87,231,90
231,90,202,63
202,63,230,51
230,51,242,52
264,87,298,96
298,96,323,120
323,120,295,102
295,102,279,91
262,196,247,196
247,196,240,256
240,256,236,321
236,321,233,343
262,196,277,196
277,196,280,257
280,257,282,322
