90
211,185,204,206
326,18,324,2
328,20,320,21
120
261,195,261,195
261,195,263,136
263,93,263,80
263,80,266,51
263,93,231,103
231,103,216,147
216,147,211,185
211,185,211,201
263,93,294,98
294,98,327,81
327,81,329,33
329,33,328,15
261,195,246,195
246,195,237,261
237,261,234,328
234,328,229,348
261,195,276,195
276,195,279,262
279,262,282,324
282,324,283,346
263,136,263,93
211,201,213,217
211,185,204,201
328,15,332,1
329,33,317,10
121
261,195,261,195
261,195,262,136
263,93,263,80
263,80,266,51
263,93,230,103
230,103,216,147
216,147,211,185
211,185,212,201
263,93,294,100
294,100,330,96
330,96,332,55
332,55,331,37
261,195,246,195
246,195,237,261
237,261,234,327
234,327,229,348
261,195,276,195
276,195,279,262
279,262,282,324
282,324,282,346
262,136,263,93
212,201,214,217
