1
262,195,262,195
262,195,262,135
262,92,262,78
262,78,264,51
262,92,231,103
231,103,221,147
221,147,220,189
220,189,222,203
262,92,294,105
294,105,300,150
300,150,303,192
303,192,300,206
262,195,248,194
248,194,239,257
239,257,237,319
237,319,233,345
262,195,275,195
275,195,278,263
278,263,280,323
280,323,282,347
262,135,262,92
222,203,223,218
220,189,232,202
300,206,300,222
303,192,307,209
2
262,195,262,195
262,195,262,135
262,92,262,78
262,78,264,51
262,92,231,103
231,103,221,147
221,147,220,189
220,189,223,203
262,92,294,105
294,105,300,150
300,150,303,192
303,192,299,206
262,195,248,194
248,194,239,257
239,257,237,318
237,318,233,345
262,195,275,195
275,195,278,263
278,263,280,323
280,323,282,347
262,135,262,92
223,203,222,218
220,189,231,204
299,206,300,221
303,192,307,207
3
262,195,262,195
262,195,262,135
262,92,262,78
262,78,264,51
262,92,231,103
231,103,221,147
221,147,220,189
220,189,223,203
262,92,294,105
294,105,300,150
300,150,303,192
303,192,300,206
262,195,248,194
248,194,239,257
239,257,237,318
237,318,233,345
262,195,275,195
275,195,278,263
278,263,279,323
279,323,282,347
262,135,262,92
223,203,223,218
220,189,232,201
300,206,300,221
303,192,307,212
4
262,195,262,195
262,195,262,135
262,92,262,78
262,78,264,51
262,92,231,103
231,103,221,147
221,147,220,189
220,189,223,203
262,92,294,105
294,105,300,150
300,150,303,192
303,192,300,206
262,195,248,194
248,194,239,257
239,257,237,319
237,319,233,345
262,195,275,195
275,195,278,263
278,263,279,323
279,323,282,347
262,135,262,92
223,203,223,218
220,189,232,200
300,206,300,221
303,192,307,208
5
262,195,262,195
262,195,262,135
262,92,262,78
262,78,264,51
262,92,231,103
231,103,221,147
221,147,220,189
220,189,223,203
262,92,294,105
294,105,300,150
300,150,303,192
303,192,300,206
262,195,248,194
248,194,239,257
239,257,237,319
237,319,233,345
262,195,275,195
275,195,278,263
278,263,279,323
279,323,282,347
262,135,262,92
223,203,222,218
220,189,232,205
300,206,300,221
303,192,307,207
6
262,195,262,195
262,195,262,135
262,92,262,78
262,78,264,51
262,92,231,103
231,103,221,147
221,147,220,189
220,189,223,203
262,92,294,105
294,105,300,150
300,150,303,192
303,192,299,206
262,195,248,194
248,194,239,257
239,257,237,319
237,319,233,345
262,195,275,195
275,195,278,263
278,263,279,322
279,322,282,347
262,135,262,92
223,203,222,218
220,189,232,202
299,206,299,221
303,192,306,208
7
262,195,262,195
262,195,262,135
262,92,262,78
262,78,264,51
262,92,231,103
231,103,221,147
221,147,220,189
220,189,223,203
262,92,294,105
294,105,300,150
300,150,303,192
303,192,299,206
262,195,248,194
248,194,239,257
239,257,237,319
237,319,233,345
262,195,275,195
275,195,278,263
278,263,279,323
279,323,282,347
262,135,262,92
223,203,222,218
220,189,232,203
299,206,298,221
303,192,306,210
8
261,195,261,195
261,195,262,135
262,92,262,78
262,78,264,51
262,92,231,103
231,103,221,147
221,147,220,190
220,190,223,203
262,92,294,105
294,105,300,150
300,150,303,192
303,192,299,206
261,195,248,194
248,194,239,257
239,257,237,319
237,319,233,345
261,195,275,195
275,195,278,263
278,263,279,322
279,322,282,347
262,135,262,92
223,203,222,218
220,190,232,203
299,206,298,221
303,192,306,210
9
261,195,261,195
261,195,262,135
262,92,262,78
262,78,264,51
262,92,231,103
231,103,221,147
221,147,220,190
220,190,224,203
262,92,294,105
294,105,300,150
300,150,302,192
302,192,299,205
261,195,248,194
248,194,239,257
239,257,237,319
237,319,233,345
261,195,275,195
275,195,278,263
278,263,279,322
279,322,282,347
262,135,262,92
224,203,222,217
220,190,232,203
299,205,297,221
302,192,306,206
10
261,195,261,195
261,195,262,135
262,92,262,78
262,78,264,51
262,92,231,103
231,103,220,147
220,147,220,189
220,189,223,202
262,92,294,105
294,105,300,150
300,150,302,192
302,192,298,205
261,195,248,194
248,194,239,257
239,257,237,319
237,319,233,345
261,195,275,195
275,195,278,263
278,263,279,322
279,322,282,347
262,135,262,92
223,202,223,216
220,189,232,199
298,205,297,221
302,192,306,208
11
261,195,261,195
261,195,262,135
262,92,262,78
262,78,264,51
262,92,231,102
231,102,218,144
218,144,218,184
218,184,219,199
262,92,294,105
294,105,300,150
300,150,302,192
302,192,298,205
261,195,248,194
248,194,239,257
239,257,237,319
237,319,233,345
261,195,275,195
275,195,278,263
278,263,279,322
279,322,282,346
262,135,262,92
219,199,221,213
218,184,227,195
298,205,297,220
302,192,305,205
12
261,195,261,195
261,195,262,135
262,92,263,79
263,79,264,51
262,92,232,102
232,102,215,137
215,137,216,174
216,174,216,192
262,92,294,105
294,105,300,150
300,150,302,192
302,192,298,205
261,195,248,194
248,194,239,257
239,257,237,319
237,319,233,345
261,195,275,195
275,195,278,263
278,263,279,322
279,322,282,346
262,135,262,92
216,192,217,207
216,174,222,192
298,205,298,220
302,192,305,206
13
261,195,261,195
261,195,262,135
262,93,263,79
263,79,264,51
262,93,232,102
232,102,213,131
213,131,211,159
211,159,213,177
262,93,294,105
294,105,300,150
300,150,302,192
302,192,298,205
261,195,248,194
248,194,239,257
239,257,237,319
237,319,233,345
261,195,275,195
275,195,278,263
278,263,279,322
279,322,282,346
262,135,262,93
213,177,213,194
211,159,216,177
298,205,297,220
302,192,304,210
14
261,195,261,195
261,195,262,135
262,93,263,79
263,79,264,51
262,93,232,102
232,102,208,123
208,123,204,134
204,134,207,149
262,93,294,105
294,105,300,150
300,150,302,192
302,192,298,205
261,195,248,194
248,194,239,257
239,257,237,318
237,318,233,345
261,195,275,195
275,195,278,263
278,263,279,322
279,322,282,346
262,135,262,93
207,149,209,158
204,134,212,145
298,205,297,221
302,192,305,208
15
261,195,261,195
261,195,262,136
262,93,263,79
263,79,264,51
262,93,232,102
232,102,207,122
207,122,205,130
205,130,201,116
262,93,294,105
294,105,300,150
300,150,302,192
302,192,298,205
261,195,248,194
248,194,239,258
239,258,236,318
236,318,233,345
261,195,275,195
275,195,278,263
278,263,279,322
279,322,281,346
262,136,262,93
201,116,205,117
205,130,207,113
298,205,298,220
302,192,305,204
16
261,195,261,195
261,195,262,136
263,93,263,79
263,79,264,52
263,93,232,102
232,102,201,108
201,108,200,90
200,90,202,81
263,93,294,105
294,105,300,150
300,150,302,192
302,192,298,205
261,195,248,194
248,194,239,258
239,258,236,318
236,318,233,344
261,195,274,195
274,195,278,264
278,264,279,322
279,322,281,346
262,136,263,93
202,81,200,74
200,90,209,78
298,205,298,220
302,192,305,205
17
261,195,261,195
261,195,262,136
263,93,263,80
263,80,264,52
263,93,232,101
232,101,200,94
200,94,202,63
202,63,204,47
263,93,294,105
294,105,300,150
300,150,302,192
302,192,298,205
261,195,248,194
248,194,239,258
239,258,236,318
236,318,233,344
261,195,274,195
274,195,278,264
278,264,279,322
279,322,281,346
262,136,263,93
204,47,206,37
202,63,215,46
298,205,297,221
302,192,305,206
18
261,194,261,194
261,194,262,136
263,93,263,80
263,80,264,52
263,93,232,99
232,99,201,80
201,80,206,35
206,35,207,18
263,93,294,105
294,105,300,150
300,150,302,192
302,192,298,205
261,194,247,194
247,194,238,258
238,258,236,318
236,318,233,344
261,194,274,195
274,195,278,264
278,264,279,322
279,322,281,347
262,136,263,93
207,18,205,1
206,35,220,12
298,205,298,221
302,192,305,209
19
261,194,261,194
261,194,262,135
263,93,263,80
263,80,264,52
263,93,232,99
232,99,203,71
203,71,208,27
208,27,211,13
263,93,294,105
294,105,300,150
300,150,302,192
302,192,299,205
261,194,247,193
247,193,238,258
238,258,236,318
236,318,233,344
261,194,274,195
274,195,278,263
278,263,279,323
279,323,281,347
262,135,263,93
211,13,219,1
208,27,223,7
299,205,298,221
302,192,306,205
20
261,194,261,194
261,194,262,135
263,93,263,80
263,80,264,52
263,93,233,99
233,99,205,66
205,66,208,27
208,27,211,16
263,93,294,105
294,105,300,150
300,150,302,192
302,192,299,205
261,194,247,193
247,193,238,258
238,258,236,318
236,318,233,344
261,194,274,195
274,195,278,263
278,263,279,323
279,323,281,347
262,135,263,93
211,16,216,2
208,27,217,9
299,205,298,221
302,192,306,204
21
261,194,261,194
261,194,262,135
263,93,263,80
263,80,264,52
263,93,233,99
233,99,210,62
210,62,210,24
210,24,212,17
263,93,294,105
294,105,300,150
300,150,302,192
302,192,299,205
261,194,247,193
247,193,239,258
239,258,236,318
236,318,233,344
261,194,274,194
274,194,278,262
